1.000000000000000000e+00,7.916666666666666297e-01,7.291666666666666297e-01,8.333333333333333703e-01,6.250000000000000000e-02,-4.166666666666666435e-02,1.250000000000000000e-01,8.333333333333332871e-02,8.333333333333332871e-02,-2.083333333333333218e-02,-1.250000000000000000e-01,8.333333333333332871e-02,2.083333333333333218e-02,-4.166666666666666435e-02,2.083333333333333218e-02,2.083333333333333218e-02,0.000000000000000000e+00,4.166666666666666435e-02,-6.250000000000000000e-02,-8.333333333333332871e-02,-1.041666666666666713e-01,-8.333333333333332871e-02,-1.041666666666666713e-01,0.000000000000000000e+00,-2.083333333333333218e-02,-4.166666666666666435e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-8.333333333333332871e-02,-1.041666666666666713e-01,-8.333333333333332871e-02,-1.250000000000000000e-01,-6.250000000000000000e-02,2.083333333333333218e-02,0.000000000000000000e+00,2.083333333333333218e-02,-2.083333333333333218e-02,2.083333333333333218e-02,-4.166666666666666435e-02,4.166666666666666435e-02,2.083333333333333218e-02,4.166666666666666435e-02,0.000000000000000000e+00,6.250000000000000000e-02,2.083333333333333218e-02,-5.714285714285714107e-02,0.000000000000000000e+00,-1.184210526315789408e-01,0.000000000000000000e+00,-8.333333333333332871e-02,-4.166666666666666435e-02,-2.083333333333333218e-02,-2.083333333333333218e-02,-2.083333333333333218e-02,-9.459459459459459985e-02,-8.571428571428571508e-02,-2.708333333333333148e-01,6.250000000000000000e-02,6.250000000000000000e-02,1.250000000000000000e-01,1.041666666666666713e-01,-8.333333333333332871e-02,-2.083333333333333426e-01,-1.875000000000000000e-01,1.250000000000000000e-01,-4.166666666666666435e-02,0.000000000000000000e+00,1.111111111111111049e-01,-1.250000000000000000e-01,-2.083333333333333218e-02,8.333333333333332871e-02,-4.166666666666666435e-02,-8.333333333333332871e-02,1.923076923076923184e-02,3.846153846153846367e-02,7.692307692307692735e-02,1.153846153846153910e-01,-1.041666666666666713e-01,-4.000000000000000083e-02,-8.333333333333332871e-02,-1.458333333333333426e-01,-4.166666666666666435e-02,-3.030303030303030387e-02,-1.458333333333333426e-01,-3.333333333333333148e-01,4.166666666666666435e-02,-1.041666666666666713e-01,-2.083333333333333218e-02,0.000000000000000000e+00,-2.083333333333333218e-02,-2.083333333333333218e-02,-2.083333333333333218e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.083333333333333218e-02,-2.083333333333333218e-02,2.083333333333333218e-02,-2.083333333333333218e-02,-2.083333333333333218e-02
7.916666666666666297e-01,1.000000000000000000e+00,8.571428571428570953e-01,6.666666666666666297e-01,-7.142857142857142461e-02,-2.380952380952380820e-02,-2.380952380952380820e-02,2.173913043478260809e-02,2.173913043478260809e-02,4.761904761904761640e-02,-1.428571428571428492e-01,4.545454545454545581e-02,0.000000000000000000e+00,-2.380952380952380820e-02,2.380952380952380820e-02,0.000000000000000000e+00,2.380952380952380820e-02,2.380952380952380820e-02,2.380952380952380820e-02,-2.380952380952380820e-02,-4.761904761904761640e-02,-2.380952380952380820e-02,-4.761904761904761640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.761904761904761640e-02,-2.380952380952380820e-02,-2.380952380952380820e-02,-4.761904761904761640e-02,-7.142857142857142461e-02,-4.761904761904761640e-02,-9.523809523809523281e-02,2.380952380952380820e-02,4.761904761904761640e-02,0.000000000000000000e+00,9.523809523809523281e-02,4.761904761904761640e-02,9.523809523809523281e-02,0.000000000000000000e+00,4.761904761904761640e-02,4.761904761904761640e-02,4.761904761904761640e-02,4.761904761904761640e-02,9.523809523809523281e-02,2.380952380952380820e-02,-1.142857142857142821e-01,-3.225806451612903136e-02,-1.578947368421052544e-01,7.142857142857142461e-02,-2.380952380952380820e-02,2.380952380952380820e-02,4.761904761904761640e-02,4.761904761904761640e-02,4.761904761904761640e-02,-1.486486486486486569e-01,-1.285714285714285587e-01,-2.380952380952380820e-01,0.000000000000000000e+00,1.363636363636363535e-01,8.333333333333332871e-02,9.523809523809523281e-02,-4.761904761904761640e-02,-1.666666666666666574e-01,-1.428571428571428492e-01,9.090909090909091161e-02,0.000000000000000000e+00,2.380952380952380820e-02,9.259259259259258745e-02,-7.142857142857142461e-02,4.761904761904761640e-02,1.428571428571428492e-01,0.000000000000000000e+00,-7.142857142857142461e-02,-1.923076923076923184e-02,-3.846153846153846367e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.380952380952380820e-02,-1.000000000000000056e-01,-9.523809523809523281e-02,-1.666666666666666574e-01,4.761904761904761640e-02,-1.060606060606060635e-01,-9.523809523809523281e-02,-3.095238095238095344e-01,4.545454545454545581e-02,-7.142857142857142461e-02,2.380952380952380820e-02,4.761904761904761640e-02,2.380952380952380820e-02,2.380952380952380820e-02,2.380952380952380820e-02,2.380952380952380820e-02,4.761904761904761640e-02,4.761904761904761640e-02,4.761904761904761640e-02,9.523809523809523281e-02,2.380952380952380820e-02,2.380952380952380820e-02
7.291666666666666297e-01,8.571428571428570953e-01,1.000000000000000000e+00,6.041666666666666297e-01,-2.500000000000000139e-02,2.500000000000000139e-02,2.500000000000000139e-02,4.347826086956521618e-02,4.347826086956521618e-02,9.523809523809523281e-02,-7.499999999999999722e-02,6.818181818181817677e-02,5.000000000000000278e-02,0.000000000000000000e+00,7.499999999999999722e-02,2.500000000000000139e-02,0.000000000000000000e+00,5.000000000000000278e-02,-2.500000000000000139e-02,2.500000000000000139e-02,-2.500000000000000139e-02,2.500000000000000139e-02,-2.500000000000000139e-02,5.000000000000000278e-02,5.000000000000000278e-02,5.000000000000000278e-02,0.000000000000000000e+00,2.500000000000000139e-02,2.500000000000000139e-02,0.000000000000000000e+00,-2.500000000000000139e-02,0.000000000000000000e+00,-5.000000000000000278e-02,-2.500000000000000139e-02,1.000000000000000056e-01,5.000000000000000278e-02,1.499999999999999944e-01,1.000000000000000056e-01,1.499999999999999944e-01,5.000000000000000278e-02,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000056e-01,1.499999999999999944e-01,5.000000000000000278e-02,-1.142857142857142821e-01,-6.451612903225806273e-02,-1.710526315789473728e-01,1.000000000000000056e-01,0.000000000000000000e+00,5.000000000000000278e-02,7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02,-1.486486486486486569e-01,-1.285714285714285587e-01,-2.250000000000000056e-01,6.818181818181817677e-02,9.090909090909091161e-02,4.166666666666666435e-02,4.761904761904761640e-02,-2.500000000000000139e-02,-1.499999999999999944e-01,-1.250000000000000000e-01,1.136363636363636326e-01,0.000000000000000000e+00,5.000000000000000278e-02,3.703703703703703498e-02,-5.000000000000000278e-02,7.499999999999999722e-02,1.904761904761904656e-01,-5.000000000000000278e-02,-1.000000000000000056e-01,-3.846153846153846367e-02,-7.692307692307692735e-02,-3.846153846153846367e-02,0.000000000000000000e+00,-7.499999999999999722e-02,-8.000000000000000167e-02,-2.500000000000000139e-02,-1.000000000000000056e-01,0.000000000000000000e+00,-9.090909090909091161e-02,-5.000000000000000278e-02,-2.999999999999999889e-01,6.818181818181817677e-02,-2.500000000000000139e-02,7.499999999999999722e-02,1.000000000000000056e-01,7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02,1.000000000000000056e-01,7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02,7.499999999999999722e-02
8.333333333333333703e-01,6.666666666666666297e-01,6.041666666666666297e-01,1.000000000000000000e+00,2.291666666666666574e-01,0.000000000000000000e+00,4.166666666666666435e-02,1.250000000000000000e-01,1.250000000000000000e-01,-2.083333333333333218e-02,-8.333333333333332871e-02,2.083333333333333426e-01,1.875000000000000000e-01,1.041666666666666713e-01,1.875000000000000000e-01,1.875000000000000000e-01,1.458333333333333426e-01,1.875000000000000000e-01,8.333333333333332871e-02,2.083333333333333218e-02,0.000000000000000000e+00,2.083333333333333218e-02,0.000000000000000000e+00,1.250000000000000000e-01,1.458333333333333426e-01,8.333333333333332871e-02,1.041666666666666713e-01,4.166666666666666435e-02,6.250000000000000000e-02,2.083333333333333218e-02,4.166666666666666435e-02,2.083333333333333218e-02,2.083333333333333218e-02,8.333333333333332871e-02,1.875000000000000000e-01,1.666666666666666574e-01,1.875000000000000000e-01,1.041666666666666713e-01,1.458333333333333426e-01,1.250000000000000000e-01,1.458333333333333426e-01,1.875000000000000000e-01,1.458333333333333426e-01,1.458333333333333426e-01,1.458333333333333426e-01,1.458333333333333426e-01,1.428571428571428527e-02,9.677419354838709409e-02,-9.210526315789473173e-02,-2.083333333333333218e-02,-6.250000000000000000e-02,-2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,2.083333333333333218e-02,-2.702702702702702853e-02,-1.428571428571428527e-02,-2.291666666666666574e-01,1.041666666666666713e-01,8.333333333333332871e-02,2.500000000000000000e-01,2.083333333333333218e-02,-4.166666666666666435e-02,-1.666666666666666574e-01,-1.875000000000000000e-01,2.500000000000000000e-01,-4.166666666666666435e-02,-4.166666666666666435e-02,1.851851851851851749e-01,-8.333333333333332871e-02,6.250000000000000000e-02,1.666666666666666574e-01,4.166666666666666435e-02,2.083333333333333218e-02,1.153846153846153910e-01,1.538461538461538547e-01,1.923076923076923184e-01,1.923076923076923184e-01,-1.250000000000000000e-01,4.000000000000000083e-02,-4.166666666666666435e-02,-1.041666666666666713e-01,-6.250000000000000000e-02,0.000000000000000000e+00,-1.666666666666666574e-01,-2.708333333333333148e-01,-2.083333333333333218e-02,-1.041666666666666713e-01,-6.250000000000000000e-02,-4.166666666666666435e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-6.250000000000000000e-02,-4.166666666666666435e-02,-4.166666666666666435e-02,-2.083333333333333218e-02,-6.250000000000000000e-02,-2.083333333333333218e-02,-4.166666666666666435e-02,-6.250000000000000000e-02
6.250000000000000000e-02,-7.142857142857142461e-02,-2.500000000000000139e-02,2.291666666666666574e-01,1.000000000000000000e+00,4.615384615384615641e-01,4.615384615384615641e-01,-6.521739130434782428e-02,-2.173913043478260809e-02,-2.380952380952380820e-02,6.666666666666666574e-02,6.818181818181817677e-02,2.500000000000000000e-01,2.352941176470588203e-01,2.500000000000000000e-01,2.500000000000000000e-01,2.352941176470588203e-01,2.647058823529411797e-01,2.812500000000000000e-01,3.333333333333333148e-01,3.571428571428571508e-01,2.666666666666666630e-01,2.857142857142856984e-01,2.941176470588235392e-01,1.470588235294117696e-01,3.437500000000000000e-01,1.875000000000000000e-01,3.666666666666666408e-01,2.333333333333333370e-01,4.285714285714285476e-01,2.857142857142856984e-01,4.615384615384615641e-01,3.846153846153846367e-01,2.187500000000000000e-01,1.749999999999999889e-01,2.941176470588235392e-01,1.749999999999999889e-01,7.499999999999999722e-02,7.499999999999999722e-02,1.250000000000000000e-01,1.749999999999999889e-01,1.749999999999999889e-01,1.749999999999999889e-01,1.842105263157894635e-01,1.250000000000000000e-01,1.499999999999999944e-01,-1.714285714285714302e-01,-1.290322580645161255e-01,-2.368421052631578816e-01,3.076923076923077094e-01,9.375000000000000000e-02,3.125000000000000000e-02,1.176470588235294101e-01,1.176470588235294101e-01,5.882352941176470507e-02,-2.027027027027027140e-01,-1.714285714285714302e-01,3.846153846153846367e-02,-2.272727272727272790e-02,-4.545454545454545581e-02,0.000000000000000000e+00,-1.428571428571428492e-01,9.375000000000000000e-02,7.692307692307692735e-02,0.000000000000000000e+00,4.545454545454545581e-02,-1.111111111111111049e-01,2.307692307692307820e-01,-1.481481481481481399e-01,1.153846153846153910e-01,9.375000000000000000e-02,-4.761904761904761640e-02,3.333333333333333148e-01,3.461538461538461453e-01,-7.692307692307692735e-02,-1.923076923076923184e-02,-3.846153846153846367e-02,0.000000000000000000e+00,7.692307692307692735e-02,-1.199999999999999956e-01,6.250000000000000000e-02,1.538461538461538547e-01,1.666666666666666574e-01,-1.666666666666666574e-01,0.000000000000000000e+00,-3.846153846153846367e-02,-1.136363636363636326e-01,-5.555555555555555247e-02,-2.777777777777777624e-02,-2.777777777777777624e-02,-5.555555555555555247e-02,-5.555555555555555247e-02,-2.777777777777777624e-02,0.000000000000000000e+00,2.777777777777777624e-02,-5.555555555555555247e-02,-5.555555555555555247e-02,-5.555555555555555247e-02,-2.777777777777777624e-02,-2.777777777777777624e-02
-4.166666666666666435e-02,-2.380952380952380820e-02,2.500000000000000139e-02,0.000000000000000000e+00,4.615384615384615641e-01,1.000000000000000000e+00,3.076923076923077094e-01,-6.521739130434782428e-02,-6.521739130434782428e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,2.777777777777777624e-02,5.882352941176470507e-02,8.333333333333332871e-02,8.333333333333332871e-02,5.882352941176470507e-02,1.176470588235294101e-01,9.375000000000000000e-02,1.333333333333333315e-01,1.428571428571428492e-01,1.333333333333333315e-01,1.428571428571428492e-01,8.823529411764706454e-02,5.882352941176470507e-02,9.375000000000000000e-02,9.375000000000000000e-02,1.333333333333333315e-01,1.333333333333333315e-01,1.785714285714285754e-01,2.142857142857142738e-01,1.538461538461538547e-01,2.307692307692307820e-01,9.375000000000000000e-02,-2.500000000000000139e-02,8.823529411764706454e-02,-2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,5.000000000000000278e-02,-1.857142857142857206e-01,-1.935483870967741882e-01,-2.500000000000000000e-01,1.538461538461538547e-01,6.250000000000000000e-02,6.250000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.702702702702702853e-01,-1.857142857142857206e-01,2.307692307692307820e-01,-9.090909090909091161e-02,-2.272727272727272790e-02,1.041666666666666713e-01,-7.142857142857142461e-02,9.375000000000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545581e-02,-5.555555555555555247e-02,3.846153846153846367e-01,-1.111111111111111049e-01,1.153846153846153910e-01,0.000000000000000000e+00,-1.190476190476190410e-01,2.999999999999999889e-01,2.692307692307692180e-01,-1.346153846153846090e-01,-1.346153846153846090e-01,-9.615384615384615918e-02,-5.769230769230769551e-02,3.076923076923077094e-01,-1.400000000000000133e-01,9.375000000000000000e-02,1.538461538461538547e-01,1.333333333333333315e-01,-1.363636363636363535e-01,3.846153846153846367e-02,-1.153846153846153910e-01,-1.363636363636363535e-01,-2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,5.555555555555555247e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,2.777777777777777624e-02,8.333333333333332871e-02
1.250000000000000000e-01,-2.380952380952380820e-02,2.500000000000000139e-02,4.166666666666666435e-02,4.615384615384615641e-01,3.076923076923077094e-01,1.000000000000000000e+00,-8.695652173913043237e-02,-6.521739130434782428e-02,-2.380952380952380820e-02,1.000000000000000056e-01,-2.272727272727272790e-02,2.777777777777777624e-02,5.882352941176470507e-02,8.333333333333332871e-02,2.777777777777777624e-02,5.882352941176470507e-02,8.823529411764706454e-02,9.375000000000000000e-02,1.333333333333333315e-01,1.428571428571428492e-01,1.666666666666666574e-01,1.785714285714285754e-01,5.882352941176470507e-02,5.882352941176470507e-02,9.375000000000000000e-02,9.375000000000000000e-02,1.333333333333333315e-01,1.666666666666666574e-01,1.785714285714285754e-01,1.428571428571428492e-01,2.307692307692307820e-01,2.307692307692307820e-01,1.250000000000000000e-01,0.000000000000000000e+00,2.941176470588235253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,2.631578947368420907e-02,5.000000000000000278e-02,5.000000000000000278e-02,-2.000000000000000111e-01,-1.612903225806451568e-01,-2.105263157894736725e-01,7.692307692307692735e-02,-3.125000000000000000e-02,0.000000000000000000e+00,8.823529411764706454e-02,8.823529411764706454e-02,8.823529411764706454e-02,-2.297297297297297425e-01,-2.000000000000000111e-01,-3.846153846153846367e-02,-4.545454545454545581e-02,-6.818181818181817677e-02,-4.166666666666666435e-02,-7.142857142857142461e-02,-3.125000000000000000e-02,1.538461538461538547e-01,0.000000000000000000e+00,-2.272727272727272790e-02,-5.555555555555555247e-02,3.076923076923077094e-01,-1.851851851851851749e-01,-3.846153846153846367e-02,-6.250000000000000000e-02,-1.666666666666666574e-01,2.000000000000000111e-01,3.076923076923077094e-01,-1.346153846153846090e-01,-9.615384615384615918e-02,-7.692307692307692735e-02,-1.923076923076923184e-02,7.692307692307692735e-02,-1.600000000000000033e-01,6.250000000000000000e-02,1.538461538461538547e-01,6.666666666666666574e-02,-1.818181818181818232e-01,7.692307692307692735e-02,-1.153846153846153910e-01,-1.136363636363636326e-01,-2.777777777777777624e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.555555555555555247e-02,5.555555555555555247e-02,8.333333333333332871e-02,5.555555555555555247e-02,0.000000000000000000e+00,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02,5.555555555555555247e-02
8.333333333333332871e-02,2.173913043478260809e-02,4.347826086956521618e-02,1.250000000000000000e-01,-6.521739130434782428e-02,-6.521739130434782428e-02,-8.695652173913043237e-02,1.000000000000000000e+00,8.695652173913043237e-01,2.173913043478260809e-02,-1.086956521739130405e-01,6.086956521739130821e-01,6.521739130434782428e-02,6.521739130434782428e-02,6.521739130434782428e-02,6.521739130434782428e-02,4.347826086956521618e-02,4.347826086956521618e-02,2.173913043478260809e-02,4.347826086956521618e-02,6.521739130434782428e-02,0.000000000000000000e+00,2.173913043478260809e-02,0.000000000000000000e+00,2.173913043478260809e-02,-2.173913043478260809e-02,0.000000000000000000e+00,-6.521739130434782428e-02,-2.173913043478260809e-02,-6.521739130434782428e-02,-4.347826086956521618e-02,-8.695652173913043237e-02,-6.521739130434782428e-02,0.000000000000000000e+00,8.695652173913043237e-02,2.173913043478260809e-02,8.695652173913043237e-02,6.521739130434782428e-02,6.521739130434782428e-02,8.695652173913043237e-02,1.086956521739130405e-01,8.695652173913043237e-02,1.086956521739130405e-01,6.521739130434782428e-02,8.695652173913043237e-02,1.521739130434782705e-01,1.428571428571428527e-02,8.064516129032257841e-02,-6.578947368421052266e-02,-6.521739130434782428e-02,6.521739130434782428e-02,8.695652173913043237e-02,6.521739130434782428e-02,6.521739130434782428e-02,6.521739130434782428e-02,-4.054054054054054279e-02,1.428571428571428527e-02,-2.391304347826087029e-01,4.347826086956521618e-02,8.695652173913043237e-02,1.875000000000000000e-01,2.173913043478260809e-02,6.521739130434782428e-02,-6.521739130434782428e-02,-2.173913043478260809e-01,6.086956521739130821e-01,2.173913043478260809e-02,-8.695652173913043237e-02,3.703703703703703498e-02,-1.086956521739130405e-01,2.173913043478260809e-02,1.521739130434782705e-01,-4.347826086956521618e-02,-1.304347826086956486e-01,1.538461538461538547e-01,1.923076923076923184e-01,1.923076923076923184e-01,1.538461538461538547e-01,-8.695652173913043237e-02,1.199999999999999956e-01,-6.521739130434782428e-02,-1.521739130434782705e-01,2.173913043478260809e-02,3.030303030303030387e-02,-1.521739130434782705e-01,-2.608695652173912971e-01,0.000000000000000000e+00,-6.521739130434782428e-02,-2.173913043478260809e-02,0.000000000000000000e+00,-2.173913043478260809e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347826086956521618e-02,-2.173913043478260809e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.173913043478260809e-02,4.347826086956521618e-02
8.333333333333332871e-02,2.173913043478260809e-02,4.347826086956521618e-02,1.250000000000000000e-01,-2.173913043478260809e-02,-6.521739130434782428e-02,-6.521739130434782428e-02,8.695652173913043237e-01,1.000000000000000000e+00,2.173913043478260809e-02,-1.086956521739130405e-01,6.956521739130434590e-01,6.521739130434782428e-02,6.521739130434782428e-02,6.521739130434782428e-02,6.521739130434782428e-02,4.347826086956521618e-02,4.347826086956521618e-02,2.173913043478260809e-02,4.347826086956521618e-02,6.521739130434782428e-02,0.000000000000000000e+00,2.173913043478260809e-02,0.000000000000000000e+00,2.173913043478260809e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.347826086956521618e-02,-2.173913043478260809e-02,-4.347826086956521618e-02,-4.347826086956521618e-02,-8.695652173913043237e-02,-6.521739130434782428e-02,0.000000000000000000e+00,6.521739130434782428e-02,2.173913043478260809e-02,4.347826086956521618e-02,4.347826086956521618e-02,4.347826086956521618e-02,4.347826086956521618e-02,8.695652173913043237e-02,4.347826086956521618e-02,8.695652173913043237e-02,2.173913043478260809e-02,8.695652173913043237e-02,1.304347826086956486e-01,-2.857142857142857054e-02,6.451612903225806273e-02,-9.210526315789473173e-02,-2.173913043478260809e-02,4.347826086956521618e-02,6.521739130434782428e-02,6.521739130434782428e-02,6.521739130434782428e-02,1.086956521739130405e-01,-4.054054054054054279e-02,-1.428571428571428527e-02,-2.391304347826087029e-01,4.347826086956521618e-02,8.695652173913043237e-02,1.666666666666666574e-01,2.173913043478260809e-02,6.521739130434782428e-02,-1.086956521739130405e-01,-2.173913043478260809e-01,6.086956521739130821e-01,-2.173913043478260809e-02,-1.521739130434782705e-01,3.703703703703703498e-02,-6.521739130434782428e-02,6.521739130434782428e-02,1.956521739130434867e-01,-4.347826086956521618e-02,-1.304347826086956486e-01,1.538461538461538547e-01,2.307692307692307820e-01,1.923076923076923184e-01,1.538461538461538547e-01,-8.695652173913043237e-02,1.199999999999999956e-01,-6.521739130434782428e-02,-1.521739130434782705e-01,2.173913043478260809e-02,1.515151515151515194e-02,-1.304347826086956486e-01,-2.608695652173912971e-01,-4.347826086956521618e-02,-4.347826086956521618e-02,-2.173913043478260809e-02,0.000000000000000000e+00,-2.173913043478260809e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.347826086956521618e-02,-4.347826086956521618e-02,0.000000000000000000e+00,-2.173913043478260809e-02,0.000000000000000000e+00,4.347826086956521618e-02
-2.083333333333333218e-02,4.761904761904761640e-02,9.523809523809523281e-02,-2.083333333333333218e-02,-2.380952380952380820e-02,0.000000000000000000e+00,-2.380952380952380820e-02,2.173913043478260809e-02,2.173913043478260809e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,-4.761904761904761640e-02,7.142857142857142461e-02,2.380952380952380820e-02,-2.380952380952380820e-02,-2.380952380952380820e-02,-4.761904761904761640e-02,-9.523809523809523281e-02,-1.190476190476190410e-01,-4.761904761904761640e-02,-7.142857142857142461e-02,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.761904761904761640e-02,-2.380952380952380820e-02,-7.142857142857142461e-02,-7.142857142857142461e-02,-9.523809523809523281e-02,-9.523809523809523281e-02,0.000000000000000000e+00,9.523809523809523281e-02,0.000000000000000000e+00,9.523809523809523281e-02,9.523809523809523281e-02,9.523809523809523281e-02,9.523809523809523281e-02,9.523809523809523281e-02,9.523809523809523281e-02,9.523809523809523281e-02,7.142857142857142461e-02,9.523809523809523281e-02,4.761904761904761640e-02,-1.142857142857142821e-01,-9.677419354838709409e-02,-7.894736842105262720e-02,-1.190476190476190410e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.351351351351351426e-01,-8.571428571428571508e-02,-1.428571428571428492e-01,4.545454545454545581e-02,9.090909090909091161e-02,8.333333333333332871e-02,4.047619047619047672e-01,4.761904761904761640e-02,-1.428571428571428492e-01,-9.523809523809523281e-02,4.545454545454545581e-02,1.666666666666666574e-01,0.000000000000000000e+00,5.555555555555555247e-02,-2.380952380952380820e-01,-1.190476190476190410e-01,0.000000000000000000e+00,2.380952380952380820e-01,0.000000000000000000e+00,-5.769230769230769551e-02,-7.692307692307692735e-02,0.000000000000000000e+00,3.846153846153846367e-02,-1.190476190476190410e-01,1.400000000000000133e-01,7.142857142857142461e-02,-2.380952380952380820e-02,0.000000000000000000e+00,-7.575757575757575968e-02,-9.523809523809523281e-02,-7.142857142857142461e-02,2.272727272727272652e-01,7.142857142857142461e-02,1.190476190476190410e-01,7.142857142857142461e-02,1.190476190476190410e-01,7.142857142857142461e-02,7.142857142857142461e-02,7.142857142857142461e-02,2.380952380952380820e-02,7.142857142857142461e-02,7.142857142857142461e-02,7.142857142857142461e-02,7.142857142857142461e-02,7.142857142857142461e-02
